id,pred,split
textbookqa_textbookqa_1_18_117_3_1,Intrusive Igneous Rock,public
textbookqa_textbookqa_1_18_120_3_1,Magma,public
textbookqa_textbookqa_1_18_127_3_6,Caldera,public
textbookqa_textbookqa_1_18_151_3_6,8,public
textbookqa_textbookqa_1_18_182_3_15,Pipe,public
textbookqa_textbookqa_1_19_26_3_8,A,public
textbookqa_textbookqa_1_19_53_3_5,2,public
textbookqa_textbookqa_1_19_62_3_6,B,public
textbookqa_textbookqa_1_19_97_3_8,B,public
textbookqa_textbookqa_1_23_4_3_8,"['F', 'Y', 'C', 'E']",public
textbookqa_textbookqa_1_23_7_3_8,"['R', 'E', 'J', 'T']",public
textbookqa_textbookqa_1_23_10_3_8,K,public
textbookqa_textbookqa_1_23_21_3_8,Yes,public
textbookqa_textbookqa_1_23_35_3_24,Cirrus,public
textbookqa_textbookqa_1_23_38_3_24,5,public
textbookqa_textbookqa_1_23_39_3_24,4,public
textbookqa_textbookqa_1_23_42_3_15,Unequal heating of the atmosphere,public
textbookqa_textbookqa_1_23_54_3_13,Stratus,public
textbookqa_textbookqa_1_23_60_3_14,High,public
textbookqa_textbookqa_1_23_73_3_11,5,public
textbookqa_textbookqa_1_23_78_3_12,Stratus,public
textbookqa_textbookqa_1_23_92_3_26,10,public
textbookqa_textbookqa_1_23_93_3_26,Cumulus,public
textbookqa_textbookqa_1_66_24_3_20,Gulf stream,public
textbookqa_textbookqa_1_79_0_3_28,A phagosome is formed.,public
textbookqa_textbookqa_1_79_16_3_5,Delivery to lysosome,public
textbookqa_textbookqa_1_79_17_3_5,Lysosome,public
textbookqa_textbookqa_1_79_24_3_9,"['Vacuole containing microbes forms.', 'Microbes are engulfed into cell",public
textbookqa_textbookqa_1_79_29_3_21,Bacterium is digested,public
textbookqa_textbookqa_1_79_43_3_13,Killing,public
textbookqa_textbookqa_1_80_37_3_8,Thymus,public
textbookqa_textbookqa_1_80_39_3_8,Spleen,public
textbookqa_textbookqa_1_80_44_3_5,5,public
textbookqa_textbookqa_1_80_45_3_7,Trap pathogens that enter body through the mouth or nose,public
textbookqa_textbookqa_1_80_46_3_7,Lymph nodes,public
textbookqa_textbookqa_1_80_53_3_3,Spleen,public
textbookqa_textbookqa_1_80_54_3_3,Spleen,public
textbookqa_textbookqa_1_80_57_3_3,Spleen,public
textbookqa_textbookqa_1_82_6_3_16,M,public
textbookqa_textbookqa_1_82_27_3_16,C,public
textbookqa_textbookqa_1_82_39_3_16,D,public
textbookqa_textbookqa_1_82_40_3_16,"['C', 'D', 'W', 'M']",public
textbookqa_textbookqa_1_82_86_3_16,E,public
textbookqa_textbookqa_1_82_101_3_16,"['W', 'M', 'Y', 'E']",public
textbookqa_textbookqa_1_82_103_3_16,M,public
textbookqa_textbookqa_1_82_123_3_16,"['W', 'C', 'H', 'U']",public
textbookqa_textbookqa_1_82_160_3_16,Mitochondria,public
textbookqa_textbookqa_1_82_177_3_18,Cell wall,public
textbookqa_textbookqa_1_82_189_3_11,Membrane,public
textbookqa_textbookqa_1_82_193_3_14,Nucleus,public
textbookqa_textbookqa_1_82_228_3_14,1,public
textbookqa_textbookqa_1_82_229_3_14,Anatomy of an animal cell,public
textbookqa_textbookqa_1_82_279_3_16,Mitochondrion,public
textbookqa_textbookqa_1_82_294_3_16,2,public
textbookqa_textbookqa_1_82_309_3_14,3,public
textbookqa_textbookqa_1_82_356_3_15,1,public
textbookqa_textbookqa_1_82_371_3_16,Cytosol,public
textbookqa_textbookqa_1_82_382_3_6,Nucleoid,public
textbookqa_textbookqa_1_82_383_3_6,4,public
textbookqa_textbookqa_1_82_387_3_12,5,public
textbookqa_textbookqa_1_82_395_3_16,Nuclear envelope,public
textbookqa_textbookqa_1_82_417_3_15,Cytoplasm,public
textbookqa_textbookqa_1_82_430_3_10,Cell membrane,public
textbookqa_textbookqa_1_82_432_3_10,Cytoplasm,public
textbookqa_textbookqa_1_82_451_3_21,3,public
textbookqa_textbookqa_1_82_455_3_16,Cell wall,public
textbookqa_textbookqa_1_82_457_3_16,Chloroplast,public
textbookqa_textbookqa_1_82_464_3_14,Organelles,public
textbookqa_textbookqa_1_82_477_3_18,Vesicle,public
textbookqa_textbookqa_1_82_521_3_8,3,public
textbookqa_textbookqa_1_82_535_3_13,1,public
textbookqa_textbookqa_1_82_536_3_13,Lysosome,public
textbookqa_textbookqa_1_82_544_3_13,Outer membrane,public
textbookqa_textbookqa_1_82_619_3_13,Nucleus,public
textbookqa_textbookqa_1_82_629_3_8,Its function is to form ribosomes,public
textbookqa_textbookqa_1_82_630_3_14,Cell wall,public
textbookqa_textbookqa_1_82_632_3_14,Cell membrane,public
textbookqa_textbookqa_1_82_634_3_14,2,public
textbookqa_textbookqa_1_82_655_3_14,2,public
textbookqa_textbookqa_1_82_681_3_17,"['2', '5', '3', '4']",public
textbookqa_textbookqa_1_82_695_3_15,Chloroplast,public
textbookqa_textbookqa_1_82_740_3_6,Mitochondria,public
textbookqa_textbookqa_1_82_750_3_14,14,public
textbookqa_textbookqa_1_82_758_3_13,Mitochondria,public
textbookqa_textbookqa_1_82_759_3_13,Chloroplast,public
textbookqa_textbookqa_1_82_780_3_12,Vacuoles,public
textbookqa_textbookqa_1_82_782_3_12,1,public
textbookqa_textbookqa_1_82_794_3_12,1,public
textbookqa_textbookqa_1_82_818_3_7,Cell membrane,public
textbookqa_textbookqa_1_82_847_3_7,Ribosome,public
textbookqa_textbookqa_1_82_891_3_21,Nucleolus,public
textbookqa_textbookqa_1_82_902_3_6,6,public
textbookqa_textbookqa_1_84_6_3_14,Meiosis,public
textbookqa_textbookqa_1_84_29_3_12,Cell division 2,public
textbookqa_textbookqa_1_84_35_3_2,Mitosis will still occur and the cell will divide normally.,public
textbookqa_textbookqa_1_84_54_3_10,Telophase,public
textbookqa_textbookqa_1_84_64_3_7,Telophase,public
textbookqa_textbookqa_1_84_72_3_17,23,public
textbookqa_textbookqa_1_84_104_3_7,Mitosis,public
textbookqa_textbookqa_1_87_29_3_11,H,public
textbookqa_textbookqa_1_87_35_3_6,Cilia,public
textbookqa_textbookqa_1_87_40_3_6,Micronucleus,public
textbookqa_textbookqa_1_87_49_3_11,Flagellum,public
textbookqa_textbookqa_1_87_55_3_8,Cytoplasm,public
textbookqa_textbookqa_1_87_64_3_10,2,public
textbookqa_textbookqa_1_87_67_3_10,Contractile vacuole,public
textbookqa_textbookqa_1_87_75_3_11,1,public
textbookqa_textbookqa_1_87_76_3_11,2,public
textbookqa_textbookqa_1_87_77_3_11,Chloroplast,public
textbookqa_textbookqa_1_87_100_3_12,Cilia,public
textbookqa_textbookqa_1_87_101_3_12,Macronucleus,public
textbookqa_textbookqa_1_87_119_3_10,Cilia,public
textbookqa_textbookqa_1_87_129_3_6,Cilia,public
textbookqa_textbookqa_1_87_134_3_8,Amoeba,public
textbookqa_textbookqa_1_88_4_3_3,"['Sporangia bursts', 'Sporangia appears', 'Spores',",public
textbookqa_textbookqa_1_88_21_3_3,4,public
textbookqa_textbookqa_1_88_22_3_3,Spores grow hyphae,public
textbookqa_textbookqa_1_96_9_3_16,V,public
textbookqa_textbookqa_1_134_1_3_3,Flicker,public
textbookqa_textbookqa_1_134_27_3_4,Closed switch,public
textbookqa_textbookqa_1_134_31_3_1,1,public
textbookqa_textbookqa_1_134_50_3_4,1,public
textbookqa_textbookqa_1_134_55_3_0,Light bulb,public
textbookqa_textbookqa_1_134_77_3_4,Conductive metal,public
textbookqa_textbookqa_1_134_79_3_0,3,public
textbookqa_textbookqa_1_134_90_3_6,1,public
textbookqa_textbookqa_1_134_102_3_1,The other bulb would go out,public
textbookqa_textbookqa_1_134_109_3_5,2,public
textbookqa_textbookqa_1_134_121_3_3,Only one bulb will light,public
textbookqa_textbookqa_1_134_131_3_1,1,public
textbookqa_textbookqa_1_134_132_3_1,2,public
textbookqa_textbookqa_1_137_7_3_3,Nail,public
textbookqa_textbookqa_1_141_1_3_4,R,public
textbookqa_textbookqa_1_141_10_3_4,T,public
textbookqa_textbookqa_1_141_14_3_4,W,public
textbookqa_textbookqa_1_141_40_3_3,3,public
textbookqa_textbookqa_1_141_43_3_3,Solid,public
textbookqa_textbookqa_1_141_57_3_2,Liquid,public
textbookqa_textbookqa_1_141_59_3_2,"['1', '3', '4', '5']",public
textbookqa_textbookqa_1_141_61_3_17,Gas,public
textbookqa_textbookqa_1_141_65_3_17,3,public
textbookqa_textbookqa_1_141_73_3_8,"['R', 'D', 'P', 'PURPLE']",public
textbookqa_textbookqa_1_142_20_3_11,3,public
textbookqa_textbookqa_1_142_27_3_12,4,public
textbookqa_textbookqa_1_142_50_3_9,Evaporation,public
textbookqa_textbookqa_1_142_68_3_8,Melting,public
textbookqa_textbookqa_1_142_74_3_11,Evaporation,public
textbookqa_textbookqa_1_142_111_3_13,Turn a liquid into a solid,public
textbookqa_textbookqa_1_142_117_3_13,It turns into gas,public
textbookqa_textbookqa_1_142_137_3_15,Vaporization,public
tabfact_tabfact_1_0_9,No,public
tabfact_tabfact_1_5_3,Yes,public
tabfact_tabfact_1_10_6,No,public
tabfact_tabfact_1_18_8,No,public
tabfact_tabfact_1_41_0,No,public
tabfact_tabfact_1_43_5,No,public
tabfact_tabfact_1_48_9,No,public
tabfact_tabfact_1_52_2,No,public
tabfact_tabfact_1_52_7,No,public
tabfact_tabfact_1_71_5,No,public
tabfact_tabfact_1_75_4,No,public
tabfact_tabfact_1_77_5,No,public
tabfact_tabfact_1_92_0,,public
tabfact_tabfact_1_104_4,No,public
tabfact_tabfact_1_108_9,No,public
tabfact_tabfact_1_114_4,No,public
tabfact_tabfact_1_117_4,No,public
tabfact_tabfact_1_129_6,No,public
tabfact_tabfact_1_131_2,No,public
tabfact_tabfact_1_142_9,No,public
tabfact_tabfact_1_149_5,No,public
tabfact_tabfact_1_152_5,No,public
tabfact_tabfact_1_154_1,No,public
tabfact_tabfact_1_159_0,No,public
tabfact_tabfact_1_166_0,No,public
tabfact_tabfact_1_168_2,No,public
tabfact_tabfact_1_168_7,No,public
tabfact_tabfact_1_175_1,No,public
tabfact_tabfact_1_180_4,No,public
tabfact_tabfact_1_183_2,No,public
tabfact_tabfact_1_183_5,No,public
tabfact_tabfact_1_188_4,No,public
tabfact_tabfact_1_205_4,No,public
tabfact_tabfact_1_227_7,No,public
tabfact_tabfact_1_229_7,No,public
tabfact_tabfact_1_229_8,No,public
tabfact_tabfact_1_235_2,No,public
tabfact_tabfact_1_251_7,No,public
tabfact_tabfact_1_256_0,,public
tabfact_tabfact_1_260_4,No,public
tabfact_tabfact_1_262_9,No,public
tabfact_tabfact_1_263_5,No,public
tabfact_tabfact_1_266_0,No,public
tabfact_tabfact_1_267_8,No,public
tabfact_tabfact_1_269_1,No,public
tabfact_tabfact_1_281_7,No,public
tabfact_tabfact_1_295_3,No,public
tabfact_tabfact_1_317_7,No,public
tabfact_tabfact_1_328_7,No,public
tabfact_tabfact_1_328_8,No,public
tabfact_tabfact_1_346_2,No,public
tabfact_tabfact_1_348_6,No,public
tabfact_tabfact_1_351_4,No,public
tabfact_tabfact_1_355_8,No,public
tabfact_tabfact_1_361_4,No,public
tabfact_tabfact_1_362_5,No,public
tabfact_tabfact_1_363_0,No,public
tabfact_tabfact_1_364_3,No,public
tabfact_tabfact_1_368_9,No,public
tabfact_tabfact_1_376_5,No,public
tabfact_tabfact_1_378_4,No,public
tabfact_tabfact_1_383_14,No,public
tabfact_tabfact_1_383_17,No,public
tabfact_tabfact_1_403_3,No,public
tabfact_tabfact_1_403_5,No,public
tabfact_tabfact_1_406_3,No,public
tabfact_tabfact_1_414_2,No,public
tabfact_tabfact_1_433_0,No,public
tabfact_tabfact_1_434_1,No,public
tabfact_tabfact_1_435_9,No,public
tabfact_tabfact_1_436_5,No,public
tabfact_tabfact_1_439_7,No,public
tabfact_tabfact_1_440_0,No,public
tabfact_tabfact_1_441_2,No,public
tabfact_tabfact_1_444_8,No,public
tabfact_tabfact_1_453_4,No,public
tabfact_tabfact_1_458_0,No,public
tabfact_tabfact_1_458_2,No,public
tabfact_tabfact_1_458_5,No,public
tabfact_tabfact_1_477_4,No,public
tabfact_tabfact_1_483_9,No,public
tabfact_tabfact_1_484_4,No,public
tabfact_tabfact_1_492_5,No,public
tabfact_tabfact_1_519_2,No,public
tabfact_tabfact_1_520_5,No,public
tabfact_tabfact_1_535_1,No,public
tabfact_tabfact_1_555_5,No,public
tabfact_tabfact_1_561_4,No,public
tabfact_tabfact_1_561_5,No,public
tabfact_tabfact_1_567_6,No,public
tabfact_tabfact_1_586_9,No,public
tabfact_tabfact_1_593_1,No,public
tabfact_tabfact_1_597_7,No,public
tabfact_tabfact_1_598_2,No,public
tabfact_tabfact_1_602_9,No,public
tabfact_tabfact_1_611_7,No,public
tabfact_tabfact_1_618_0,No,public
tabfact_tabfact_1_624_15,No,public
tabfact_tabfact_1_626_0,No,public
tabfact_tabfact_1_626_8,No,public
tabfact_tabfact_1_627_1,No,public
tabfact_tabfact_1_629_6,No,public
tabfact_tabfact_1_634_8,Yes,public
tabfact_tabfact_1_653_1,No,public
tabfact_tabfact_1_659_3,No,public
tabfact_tabfact_1_662_2,No,public
tabfact_tabfact_1_692_6,No,public
tabfact_tabfact_1_696_5,No,public
tabfact_tabfact_1_696_9,No,public
tabfact_tabfact_1_697_7,No,public
tabfact_tabfact_1_707_2,No,public
tabfact_tabfact_1_717_6,No,public
tabfact_tabfact_1_741_4,No,public
tabfact_tabfact_1_748_3,No,public
tabfact_tabfact_1_748_8,No,public
tabfact_tabfact_1_757_2,No,public
tabfact_tabfact_1_758_2,The The The the the the the  the  the  the     the  the,public
tabfact_tabfact_1_762_8,No,public
tabfact_tabfact_1_771_3,No,public
tabfact_tabfact_1_813_4,No,public
tabfact_tabfact_1_822_9,No,public
tabfact_tabfact_1_825_1,No,public
tabfact_tabfact_1_833_1,Yes,public
tabfact_tabfact_1_836_9,No,public
tabfact_tabfact_1_840_0,No,public
tabfact_tabfact_1_892_4,No,public
tabfact_tabfact_1_895_2,No,public
tabfact_tabfact_1_912_0,No,public
tabfact_tabfact_1_921_2,No,public
tabfact_tabfact_1_923_5,No,public
tabfact_tabfact_1_930_0,No,public
tabfact_tabfact_1_932_3,No,public
tabfact_tabfact_1_952_3,Yes,public
tabfact_tabfact_1_953_2,Yes,public
tabfact_tabfact_1_969_5,Yes,public
tabfact_tabfact_1_972_6,No,public
tabfact_tabfact_1_984_1,No,public
tabfact_tabfact_1_999_11,No,public
tabfact_tabfact_1_999_13,No,public
tabfact_tabfact_1_1017_10,No,public
tabfact_tabfact_1_1045_0,Yes,public
tabfact_tabfact_1_1058_1,No,public
tabfact_tabfact_1_1062_4,No,public
tabfact_tabfact_1_1081_1,Yes,public
tabfact_tabfact_1_1084_1,No,public
tabfact_tabfact_1_1098_7,No,public
tabfact_tabfact_1_1100_0,No,public
tabfact_tabfact_1_1124_0,No,public
tabfact_tabfact_1_1130_4,No,public
tabfact_tabfact_1_1149_0,No,public
tabfact_tabfact_1_1150_1,No,public
tabfact_tabfact_1_1181_3,No,public
tabfact_tabfact_1_1203_4,No,public
tabfact_tabfact_1_1211_0,No,public
tabfact_tabfact_1_1213_3,No,public
tabfact_tabfact_1_1231_2,Yes,public
tabfact_tabfact_1_1233_7,No,public
tabfact_tabfact_1_1243_4,No,public
tabfact_tabfact_1_1244_2,Yes,public
tabfact_tabfact_1_1245_2,No,public
tabfact_tabfact_1_1248_0,No,public
tabfact_tabfact_1_1256_4,stooooooooooooooooooo,public
tabfact_tabfact_1_1270_2,No,public
tabfact_tabfact_1_1274_1,No,public
tabfact_tabfact_1_1288_1,No,public
tabfact_tabfact_1_1307_0,No,public
tabfact_tabfact_1_1340_8,No,public
tabfact_tabfact_1_1366_6,No,public
tabfact_tabfact_1_1381_3,No,public
tabfact_tabfact_1_1382_0,Yes,public
tabfact_tabfact_1_1385_4,No,public
tabfact_tabfact_1_1390_1,No,public
tabfact_tabfact_1_1391_5,No,public
tabfact_tabfact_1_1401_2,No,public
tabfact_tabfact_1_1432_0,No,public
tabfact_tabfact_1_1443_2,No,public
tabfact_tabfact_1_1445_4,No,public
tabfact_tabfact_1_1455_3,No,public
tabfact_tabfact_1_1490_7,No,public
tabfact_tabfact_1_1497_2,No,public
tabfact_tabfact_1_1504_3,No,public
tabfact_tabfact_1_1507_8,No,public
tabfact_tabfact_1_1512_1,No,public
tabfact_tabfact_1_1537_2,No,public
tabfact_tabfact_1_1538_3,No,public
tabfact_tabfact_1_1563_1,No,public
tabfact_tabfact_1_1580_6,No,public
tabfact_tabfact_1_1582_2,No,public
tabfact_tabfact_1_1591_1,No,public
tabfact_tabfact_1_1597_1,No,public
tabfact_tabfact_1_1608_3,No,public
tabfact_tabfact_1_1624_2,No,public
tabfact_tabfact_1_1634_2,No,public
tabfact_tabfact_1_1647_1,No,public
tabfact_tabfact_1_1649_3,No,public
tabfact_tabfact_1_1653_1,No,public
tabfact_tabfact_1_1671_3,No,public
tabfact_tabfact_1_1671_7,No,public
tabfact_tabfact_1_1686_0,No,public
tabfact_tabfact_1_1695_0,No,public
mydoc_5227,Friends of electra janis whl,public
mydoc_5390,Approved,public
mydoc_25131,Make good,public
mydoc_8211,Single,public
mydoc_23956,141,public
mydoc_26147,$150.00,public
mydoc_18689,Households,public
mydoc_11658,,public
mydoc_6003,234,public
mydoc_27864,Flexpoint Media,public
mydoc_5922,Page,public
mydoc_11857,175,public
mydoc_19608,Month,public
mydoc_22982,5/29/2023,public
mydoc_22908,Invoice,public
mydoc_8839,30 days,public
mydoc_9988,"$6,960.00",public
mydoc_22451,KCOP,public
mydoc_23042,Oooooooooooooooooooo,public
mydoc_14296,11426098,public
mydoc_24737,105/23,public
mydoc_2680,10/30/2016,public
mydoc_598,General,public
mydoc_9114,WOC13762897,public
mydoc_17894,9,public
mydoc_15083,,public
mydoc_29225,Marcos,public
mydoc_6942,618,public
mydoc_25251,Dudley media,public
mydoc_9626,"$519,951.00",public
mydoc_20765,10517,public
mydoc_27901,101522,public
mydoc_9991,"$5,531.46",public
mydoc_26589,01/02/24,public
mydoc_1006,1,public
mydoc_15687,P58509,public
mydoc_7009,Del Cielo Media,public
mydoc_19565,Order,public
mydoc_23111,VAT,public
mydoc_3570,0,public
mydoc_10022,The customer is a single word or phrase.,public
mydoc_5555,P0000000000000000000,public
mydoc_25886,0H11542301,public
mydoc_6892,1215,public
mydoc_15698,Keishawna Conley,public
mydoc_14046,Table,public
mydoc_27945,Advertising,public
mydoc_28459,10/10/22,public
mydoc_17485,09/01/2019,public
mydoc_6799,"$5,916.00",public
mydoc_14742,Jser,public
mydoc_10464,5907.00,public
mydoc_2706,Spectrum,public
mydoc_1316,10/03/23,public
mydoc_27289,,public
mydoc_11575,,public
mydoc_146,101.,public
mydoc_23847,Advertisement,public
mydoc_19373,Contract,public
mydoc_22079,B63258,public
mydoc_18716,10/11/2022,public
mydoc_27615,Altice,public
mydoc_9823,09/27/2020,public
mydoc_8825,09/26/22 - 10/1/22,public
mydoc_28330,100,public
mydoc_20208,01/31/20,public
mydoc_27556,No,public
mydoc_9466,6/15/22,public
mydoc_24555,Cash in advance,public
mydoc_20514,Table,public
mydoc_20042,Television,public
mydoc_16221,14528,public
mydoc_9508,Net 30 days,public
mydoc_9845,Traffic order,public
mydoc_11143,14168.25,public
mydoc_12399,05/21/18,public
mydoc_5670,0000.000.0000.000000,public
mydoc_195,Advertisement,public
mydoc_17242,202,public
mydoc_10875,Date,public
mydoc_14127,09/25/23-10/29/23,public
mydoc_25066,Television,public
mydoc_7443,10/17/22,public
mydoc_11762,00000000000000000000,public
mydoc_20210,U-PEPP,public
mydoc_24973,07/07/20,public
mydoc_7299,01/13/22,public
mydoc_2752,10851.95,public
mydoc_5167,Contract,public
mydoc_16376,1,public
mydoc_17281,FL,public
mydoc_11112,Spectrum,public
mydoc_2934,Page,public
mydoc_29632,105,public
mydoc_24847,Aimee malpede,public
mydoc_16641,1611,public
mydoc_21609,664789,public
mydoc_5557,s0000000000000000000,public
mydoc_4671,Paper,public
mydoc_5208,00:15.00,public
mydoc_1824,S630.00,public
mydoc_7487,"S76,488.00",public
mydoc_17745,Month,public
mydoc_25037,Monthly,public
mydoc_7880,820010302,public
mydoc_24201,10/05/22,public
mydoc_3382,Standard,public
mydoc_3678,2,public
mydoc_16409,Monthly,public
mydoc_22443,2,public
mydoc_16587,"$2,571.26",public
mydoc_5859,Tv advertising,public
mydoc_25023,1000,public
mydoc_16470,100,public
mydoc_20550,Canapartners media,public
mydoc_15308,866-531-1721,public
mydoc_29657,05/07/2024,public
mydoc_25725,Stacy Wiggins,public
mydoc_21840,,public
mydoc_6665,,public
mydoc_12749,6293487,public
mydoc_25160,03/28/22 - 03/24/22,public
mydoc_28236,Advertisement,public
mydoc_4248,30,public
mydoc_26829,HexPeint uledia,public
mydoc_6331,Bloomfield; nj,public
mydoc_3430,Sioux Falls,public
mydoc_6188,10/26/20,public
mydoc_23463,Wideorbit,public
mydoc_21945,$192.00,public
mydoc_525,100%,public
mydoc_3113,10/18/22,public
mydoc_10332,<<O0<<<<0000<o0<<<<<,public
mydoc_23148,26-dec-2021,public
mydoc_23586,Boston,public
mydoc_15619,6,public
mydoc_15789,Michigan,public
mydoc_24794,AEPO40523H,public
mydoc_13094,565.42,public
mydoc_8344,IPE,public
mydoc_7100,Ican,public
mydoc_1945,Cash,public
mydoc_16730,Ncc media,public
mydoc_15819,,public
mydoc_27537,1010.1010.1010101010,public
mydoc_12268,12,public
mydoc_9800,Spectrum Marquette Interconnect,public
mydoc_22419,10,public
mydoc_82,NW769158,public
mydoc_29224,Table,public
mydoc_17986,Make good policy,public
mydoc_15398,EN122394839,public
mydoc_6335,Address,public
mydoc_23394,16277.50,public
mydoc_12606,Political issue,public
mydoc_24791,4-24-23,public
mydoc_1486,963,public
mydoc_12754,Scott Dolgov,public
mydoc_29015,CNN,public
mydoc_8890,Effectvclientcare@comcast.com,public
mydoc_16853,1,public
mydoc_6557,4034,public
mydoc_22509,PB-18 Candidates,public
mydoc_13289,Isaac Matamoros,public
mydoc_23952,S198.24,public
mydoc_7981,Page,public
mydoc_14817,Blake Masters,public
mydoc_11341,7,public
mydoc_29339,313,public
mydoc_14181,Plus Communications,public
mydoc_1240,Certification,public
mydoc_1078,09/13/2022,public
mydoc_26819,February,public
mydoc_17569,338,public
mydoc_20586,Monthly,public
mydoc_29623,$1750.00,public
mydoc_5358,Zip code,public
mydoc_28838,<00000000000000000<<,public
mydoc_16293,11,public
mydoc_15131,Cash,public
mydoc_5036,Bernie sanders,public
mydoc_21354,$244.85,public
mydoc_10866,Monthly,public
mydoc_19415,00000000000000000000,public
mydoc_26171,,public
mydoc_2636,08-18-2020,public
mydoc_9107,Sioux Falls,public
mydoc_8404,Indianapolis,public
mydoc_21687,Zip code,public
mydoc_27588,09230925,public
mydoc_19307,Logan circle group,public
mydoc_12592,03/30/2022,public
mydoc_13433,1.0,public
mydoc_3952,Wlwt,public
mydoc_9551,0512F970-3844-4465-,public
mydoc_10274,13,public
mydoc_19881,Ampersand,public
mydoc_21552,3741381,public
mydoc_6494,Contract,public
mydoc_6654,,public
mydoc_11870,202210,public
mydoc_7114,4,public
mydoc_20396,2770548-1,public
mydoc_23395,No,public
mydoc_15013,01/12/2022,public
mydoc_17627,Television,public
mydoc_12496,Candidate,public
mydoc_23803,02/08/22,public
mydoc_16340,Philadelphia,public
mydoc_15569,Page,public
mydoc_24986,10,public
mydoc_19181,Order,public
mydoc_27271,Table,public
mydoc_27025,Invoice,public
mydoc_15380,Contract,public
mydoc_11876,"$42,545.47",public
mydoc_28022,1,public
mydoc_17826,"$21,483.17",public
mydoc_3891,Ae,public
mydoc_16283,KSNF,public
mydoc_9139,0,public
mydoc_29378,Contract,public
mydoc_23412,Page 9,public
mydoc_16807,Order,public
mydoc_28948,S884.00,public
mydoc_27598,Dave,public
mydoc_21197,12750.00,public
mydoc_25524,Boston,public
mydoc_16566,0894.25,public
mydoc_27345,Effectv,public
mydoc_22580,10101.,public
mydoc_8161,8/23/22,public
mydoc_14084,,public
mydoc_26263,Tedesco,public
mydoc_15961,P00000000000,public
mydoc_17744,Week,public
mydoc_25997,12,public
mydoc_22367,Table,public
mydoc_20512,O<OOO<<<<<<<<<<<<<<<,public
mydoc_1071,6992,public
mydoc_24981,Gimp,public
mydoc_20283,$331.00,public
mydoc_24464,Guzman,public
mydoc_10420,R-SEAI,public
mydoc_1381,,public
mydoc_15863,,public
mydoc_28920,26148916,public
mydoc_23050,5794597-1,public
mydoc_26883,Victory,public
mydoc_26919,Accounts payable,public
mydoc_18485,10/15/2020,public
mydoc_1471,Gateway,public
mydoc_23856,ESPN,public
mydoc_6094,,public
mydoc_15006,111117,public
mydoc_167,3267 9803 6996 2527,public
mydoc_6999,27759102,public
mydoc_1208,No,public
mydoc_1219,"$263,500",public
mydoc_22111,"$896,478.13",public
mydoc_16496,<<<<<<00000000000000,public
mydoc_10920,,public
mydoc_802,30,public
mydoc_9519,8275,public
mydoc_24535,Adults 35+,public
mydoc_10280,03-28-22,public
mydoc_6128,OO000000000000000000,public
mydoc_6492,58.265,public
mydoc_29006,Single,public
mydoc_6035,05/09/22,public
mydoc_9294,Invoice,public
mydoc_1780,1,public
mydoc_958,Strategic media services ncc,public
mydoc_10999,Standard,public
mydoc_3229,1,public
mydoc_18461,Spotify,public
mydoc_7728,5235575.75,public
mydoc_17707,,public
mydoc_17917,Ethica media ltd,public
mydoc_2146,KXIC-AM,public
mydoc_24434,Page 1,public
mydoc_22220,Table,public
mydoc_2508,11590014,public
mydoc_16021,517-523,public
mydoc_10648,EGXA,public
mydoc_79,6/18/2023,public
mydoc_5333,Wts,public
mydoc_14187,866-531-1721,public
mydoc_24854,085,public
mydoc_11529,O0000000000000000000,public
mydoc_17801,11/15/23,public
mydoc_25949,12/27/2020,public
mydoc_5654,Cassie Van Brocklin,public
mydoc_258,Transmitted,public
mydoc_8509,Washington dc,public
mydoc_4772,100,public
mydoc_2118,1/16/2020,public
mydoc_16347,"$35,496.00",public
mydoc_25314,0526,public
mydoc_6222,10000.000000.0000.00,public
mydoc_4716,Wlw,public
mydoc_22587,Invoice,public
mydoc_21541,538.00,public
mydoc_13687,10045486,public
mydoc_23731,866-531-1721,public
mydoc_1797,Gauthier; mary,public
mydoc_27415,Gimp,public
mydoc_24091,149893.20,public
mydoc_10745,05/09/22-05/15/2,public
mydoc_5977,,public
mydoc_16545,130399475,public
mydoc_18545,"The total in the image is $108,252.",public
mydoc_6021,Invoice,public
mydoc_22388,Table,public
mydoc_20885,Invoice,public
mydoc_5313,,public
mydoc_18768,Lamboglia,public
mydoc_28504,td.,public
mydoc_22634,Contract,public
mydoc_9473,31,public
mydoc_21899,5868,public
mydoc_27022,"$40,234.75",public
mydoc_1341,Request,public
mydoc_27109,866-531-1721,public
mydoc_29388,973,public
mydoc_19553,Amper,public
mydoc_25374,Thompson Communications Inc,public
mydoc_9593,OOOOOOOOoOoooooooooo,public
mydoc_3553,Standard,public
mydoc_16448,2202 18th st,public
mydoc_17178,563,public
mydoc_18544,The image is of a contract.,public
mydoc_22148,11429898,public
mydoc_12347,Theresa Greenfield,public
mydoc_3837,Sys,public
mydoc_22238,12177621,public
mydoc_15425,11222590544,public
mydoc_11468,Advertising,public
mydoc_15512,566219,public
mydoc_2129,Page,public
mydoc_16707,7/6/2024,public
mydoc_10369,Order,public
mydoc_4244,0,public
mydoc_10535,Russell Corwin,public
mydoc_19158,10000010000000000000,public
mydoc_9815,100.C,public
mydoc_23793,,public
mydoc_9966,2748276-1,public
mydoc_18343,Monthly,public
mydoc_8806,Polilimbaiden for president,public
mydoc_252,06/13/2022,public
mydoc_23905,515440.76,public
